id,document,label,pos
6291727,이적의소설재미없다,0,"[('이', 'Determiner'), ('적의', 'Noun'), ('소설', 'Noun'), ('재미없다', 'Adjective')]"
3427286,액션영화가아니다범죄느와르영화다허나범죄느와르영화로서도실패작,0,"[('액션영화', 'Noun'), ('가', 'Josa'), ('아니다', 'Adjective'), ('범죄', 'Noun'), ('느와르', 'Noun'), ('영화', 'Noun'), ('다', 'Josa'), ('허나', 'Verb'), ('범죄', 'Noun'), ('느와르', 'Noun'), ('영화로서도', 'Adjective'), ('실패', 'Noun'), ('작', 'Noun')]"
1207277,뭔가알수없는매력에빠져드는영화,1,"[('뭔가', 'Noun'), ('알수', 'Verb'), ('없는', 'Adjective'), ('매력', 'Noun'), ('에', 'Josa'), ('빠져드는', 'Verb'), ('영화', 'Noun')]"
8670966,모녀를토막살해한살인자가부성애라니말이되나감동받은사람들본인들이피해자가되도감동받았다고할수있을까진심묻고싶습니다,0,"[('모녀', 'Noun'), ('를', 'Josa'), ('토막', 'Noun'), ('살해', 'Noun'), ('한', 'Determiner'), ('살인자', 'Noun'), ('가부', 'Noun'), ('성', 'Suffix'), ('애', 'Noun'), ('라니', 'Josa'), ('말', 'Noun'), ('이', 'Josa'), ('되나', 'Verb'), ('감동', 'Noun'), ('받은', 'Verb'), ('사람', 'Noun'), ('들', 'Suffix'), ('본인', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('피해자', 'Noun'), ('가', 'Josa'), ('되도', 'Verb'), ('감동', 'Noun'), ('받았다고', 'Verb'), ('할수있을까', 'Verb'), ('진심', 'Noun'), ('묻고싶습니다', 'Verb')]"
6871120,재밌는데평점이왜이렇게구리지,1,"[('재밌는데', 'Adjective'), ('평점', 'Noun'), ('이', 'Josa'), ('왜', 'Noun'), ('이렇게', 'Adverb'), ('구리지', 'Noun')]"
5124760,아기이걸본내눈이아깝다ㅡㅡ진짜아놔진짜기명작이네요,0,"[('아기', 'Noun'), ('이', 'Determiner'), ('걸', 'Noun'), ('본', 'Modifier'), ('내', 'Modifier'), ('눈', 'Noun'), ('이', 'Josa'), ('아깝다', 'Adjective'), ('ㅡㅡ', 'KoreanParticle'), ('진짜', 'Noun'), ('아', 'Josa'), ('놔진', 'Verb'), ('짜기', 'Verb'), ('명작', 'Noun'), ('이네', 'Josa'), ('요', 'Noun')]"
6931068,필름값이아깝다재미더럽게없다점부터점수준것들매미,0,"[('필름', 'Noun'), ('값', 'Noun'), ('이', 'Josa'), ('아깝다', 'Adjective'), ('재미', 'Noun'), ('더럽게', 'Adjective'), ('없다', 'Adjective'), ('점', 'Noun'), ('부터', 'Josa'), ('점', 'Noun'), ('수준', 'Noun'), ('것', 'Noun'), ('들', 'Suffix'), ('매미', 'Noun')]"
1618314,또보고싶은데어디서보죠,1,"[('또', 'Noun'), ('보고싶은데', 'Verb'), ('어디서', 'Adverb'), ('보죠', 'Verb')]"
4289323,영화재미있드만ㅎㅎ,1,"[('영화', 'Noun'), ('재미있', 'Adjective'), ('드', 'Noun'), ('만', 'Josa'), ('ㅎㅎ', 'KoreanParticle')]"
8381652,남주인공연기력안습이네요혀짧은소리듣기도너무힘들었네요매니저역활분이남주인공하는게훨좋았겠다는생각이들정도영화자체는적당히볼만합니다,0,"[('남', 'Noun'), ('주인공', 'Noun'), ('연기력', 'Noun'), ('안습', 'Noun'), ('이네', 'Josa'), ('요', 'Modifier'), ('혀', 'Noun'), ('짧은', 'Adjective'), ('소리', 'Noun'), ('듣기', 'Noun'), ('도', 'Josa'), ('너무', 'Adverb'), ('힘들었네요', 'Adjective'), ('매니저', 'Noun'), ('역활', 'Noun'), ('분', 'Suffix'), ('이남', 'Noun'), ('주인공', 'Noun'), ('하는게', 'Verb'), ('훨', 'Noun'), ('좋았겠다는', 'Adjective'), ('생각', 'Noun'), ('이', 'Josa'), ('들', 'Verb'), ('정도영', 'Noun'), ('화', 'Suffix'), ('자체', 'Noun'), ('는', 'Josa'), ('적당히', 'Adjective'), ('볼', 'Noun'), ('만', 'Josa'), ('합니다', 'Verb')]"
8557261,점이딱액션스릴러인데액션과스릴이없다,0,"[('점', 'Noun'), ('이', 'Determiner'), ('딱', 'Modifier'), ('액션', 'Noun'), ('스릴러', 'Noun'), ('인데', 'Josa'), ('액션', 'Noun'), ('과', 'Josa'), ('스릴', 'Noun'), ('이', 'Josa'), ('없다', 'Adjective')]"
3187395,완전스토리도엉망이구완전비추ㅜ,0,"[('완전', 'Noun'), ('스토리', 'Noun'), ('도', 'Josa'), ('엉망', 'Noun'), ('이', 'Determiner'), ('구', 'Modifier'), ('완전', 'Noun'), ('비추', 'Verb'), ('ㅜ', 'KoreanParticle')]"
10274403,영화뭘전달하려는지모르겠네오글거리고,0,"[('영화', 'Noun'), ('뭘', 'Noun'), ('전달', 'Noun'), ('하려는지', 'Verb'), ('모르겠네', 'Verb'), ('오글거리고', 'Verb')]"
2523528,좋은영화,1,"[('좋은', 'Adjective'), ('영화', 'Noun')]"
7041870,더빙이이상해요할머니는월래익숙한ㄷㅔ,0,"[('더빙', 'Noun'), ('이', 'Josa'), ('이상해요', 'Adjective'), ('할머니', 'Noun'), ('는', 'Josa'), ('월', 'Noun'), ('래', 'Josa'), ('익숙한', 'Adjective'), ('ㄷㅔ', 'KoreanParticle')]"
9268003,이게편이나왔어,0,"[('이', 'Determiner'), ('게', 'Noun'), ('편이', 'Noun'), ('나왔어', 'Verb')]"
917164,모든게씩다부족했다아니씩,0,"[('모든', 'Modifier'), ('게', 'Noun'), ('씩', 'Suffix'), ('다', 'Josa'), ('부족했다아니', 'Adjective'), ('씩', 'Adverb')]"
1595727,정말말그대로쇼하는영화,0,"[('정말', 'Noun'), ('말', 'Noun'), ('그대로', 'Noun'), ('쇼', 'Noun'), ('하', 'Suffix'), ('는', 'Josa'), ('영화', 'Noun')]"
10079284,년전에봐서기억이나질않지만진개가천카이거감독이름세자는기억해두었던,1,"[('년전', 'Noun'), ('에', 'Josa'), ('봐서', 'Verb'), ('기억', 'Noun'), ('이나', 'Josa'), ('질', 'Noun'), ('않지만', 'Verb'), ('진개', 'Noun'), ('가', 'Josa'), ('천카이거', 'Noun'), ('감독', 'Noun'), ('이름', 'Noun'), ('세자', 'Noun'), ('는', 'Josa'), ('기억', 'Noun'), ('해', 'Noun'), ('두었던', 'Verb')]"
9077483,정은지언니연기잘하구노래도잘부르시고마지막회웃으면서즐겁게봤습니다트로트의연인,1,"[('정은지', 'Noun'), ('언니', 'Suffix'), ('연기', 'Noun'), ('잘', 'VerbPrefix'), ('하구', 'Verb'), ('노래', 'Noun'), ('도', 'Josa'), ('잘', 'VerbPrefix'), ('부르시고', 'Verb'), ('마지막', 'Noun'), ('회', 'Noun'), ('웃으면서', 'Verb'), ('즐겁게', 'Adjective'), ('봤습니다', 'Verb'), ('트로트', 'Noun'), ('의', 'Josa'), ('연인', 'Noun')]"
1724444,이게웃겨,0,"[('이', 'Determiner'), ('게', 'Noun'), ('웃겨', 'Verb')]"
7124022,망함,0,"[('망함', 'Adjective')]"
6409443,아이의시선으로보는전쟁보는내내가슴이먹먹했다는,1,"[('아이', 'Noun'), ('의', 'Josa'), ('시선', 'Noun'), ('으로', 'Josa'), ('보는', 'Verb'), ('전쟁', 'Noun'), ('보는내내', 'Verb'), ('가슴', 'Noun'), ('이', 'Josa'), ('먹', 'Verb'), ('먹', 'Verb'), ('했다는', 'Verb')]"
10243387,사람들이재미없다고해서레알기대안했는데생각보다볼만함근데여자애랑복순이랑다투는장면그건굳이없어도됐다고생각함몰입도겁나없애고어색해보였음,0,"[('사람', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('재미없다고', 'Adjective'), ('해서', 'Verb'), ('레알', 'Noun'), ('기', 'Modifier'), ('대안', 'Noun'), ('했는데', 'Verb'), ('생각', 'Noun'), ('보다', 'Josa'), ('볼', 'Noun'), ('만', 'Josa'), ('함', 'Noun'), ('근데', 'Adverb'), ('여자애', 'Noun'), ('랑', 'Josa'), ('복', 'Noun'), ('순이', 'Noun'), ('랑', 'Josa'), ('다투는', 'Verb'), ('장면', 'Noun'), ('그건', 'Adverb'), ('굳이', 'Noun'), ('없어도', 'Adjective'), ('됐다고', 'Verb'), ('생각', 'Noun'), ('함', 'Noun'), ('몰입도', 'Noun'), ('겁나', 'Verb'), ('없애고', 'Verb'), ('어색', 'Noun'), ('해보였음', 'Verb')]"
2577310,설정이연속극같은느낌이든다하지만배우들의연기가뛰어나다,1,"[('설정', 'Noun'), ('이', 'Josa'), ('연속극', 'Noun'), ('같은', 'Adjective'), ('느낌', 'Noun'), ('이든', 'Josa'), ('다', 'Adverb'), ('하지만', 'Conjunction'), ('배우', 'Noun'), ('들', 'Suffix'), ('의', 'Josa'), ('연기', 'Noun'), ('가', 'Josa'), ('뛰어나다', 'Adjective')]"
4523923,여주인공인터뷰할때지루해죽는줄알았음ㅡㅡ그냥저냥킬링타임용스릴러,0,"[('여', 'Modifier'), ('주인공', 'Noun'), ('인터뷰', 'Noun'), ('할', 'Verb'), ('때', 'Noun'), ('지루해', 'Adjective'), ('죽는줄', 'Verb'), ('알았음', 'Verb'), ('ㅡㅡ', 'KoreanParticle'), ('그냥', 'Modifier'), ('저', 'Noun'), ('냥', 'Josa'), ('킬링타임', 'Noun'), ('용', 'Noun'), ('스릴러', 'Noun')]"
7862272,전미박스오피스위ㅋㅋ그냥몰아주기하는건가어떻게이런영화가위를하지옛날년대우뢰매수준의물폭탄싸움이네ㅋㅋ손에서빔나가나손에서물폭탄나가나다를게뭐지,0,"[('전', 'Noun'), ('미', 'Adjective'), ('박스오피스', 'Noun'), ('위', 'Noun'), ('ㅋㅋ', 'KoreanParticle'), ('그냥', 'Noun'), ('몰아', 'Verb'), ('주기', 'Noun'), ('하', 'Suffix'), ('는', 'Josa'), ('건가', 'Noun'), ('어떻게', 'Adjective'), ('이런', 'Modifier'), ('영화', 'Noun'), ('가위', 'Noun'), ('를', 'Josa'), ('하지', 'Verb'), ('옛날', 'Noun'), ('년대', 'Noun'), ('우뢰매', 'Noun'), ('수준', 'Noun'), ('의', 'Josa'), ('물폭탄', 'Noun'), ('싸움', 'Noun'), ('이네', 'Josa'), ('ㅋㅋ', 'KoreanParticle'), ('손', 'Noun'), ('에서', 'Josa'), ('빔나가나', 'Verb'), ('손', 'Noun'), ('에서', 'Josa'), ('물폭탄', 'Noun'), ('나', 'Josa'), ('가나다', 'Noun'), ('를', 'Josa'), ('게뭐', 'Noun'), ('지', 'Josa')]"
573776,감독이여자다보니기량이많이딸리네,0,"[('감독', 'Noun'), ('이여', 'Josa'), ('자다', 'Verb'), ('보니', 'Verb'), ('기량', 'Noun'), ('이', 'Josa'), ('많이', 'Adverb'), ('딸리네', 'Verb')]"
9056760,또보고또울었다,1,"[('또', 'Noun'), ('보고', 'Noun'), ('또', 'Noun'), ('울었다', 'Verb')]"
9643549,이런영화는하나의개연성만없어도허무하게만들어버린다조디포스터의이쁜모습만남을영화,0,"[('이런', 'Modifier'), ('영화', 'Noun'), ('는', 'Josa'), ('하나', 'Noun'), ('의', 'Josa'), ('개연', 'Noun'), ('성', 'Suffix'), ('만', 'Josa'), ('없어도', 'Adjective'), ('허무하게', 'Adjective'), ('만들어', 'Verb'), ('버린다', 'Verb'), ('조디', 'Noun'), ('포스터', 'Noun'), ('의', 'Josa'), ('이쁜', 'Adjective'), ('모습', 'Noun'), ('만남', 'Noun'), ('을', 'Josa'), ('영화', 'Noun')]"
6081437,굳굳,1,"[('굳', 'Adjective'), ('굳', 'Adjective')]"
9907350,스토리도말이안되고개막장사랑이야기도아니예요이걸보고계신다면당신의시간과돈을아낀거예요휴그래도본다면호구,0,"[('스토리', 'Noun'), ('도', 'Josa'), ('말', 'Noun'), ('이', 'Josa'), ('안되고', 'Adjective'), ('개막', 'Noun'), ('장', 'Suffix'), ('사랑', 'Noun'), ('이야기', 'Noun'), ('도', 'Josa'), ('아니예요', 'Adjective'), ('이', 'Determiner'), ('걸', 'Noun'), ('보고', 'Noun'), ('계신다면', 'Adjective'), ('당신', 'Noun'), ('의', 'Josa'), ('시간', 'Noun'), ('과', 'Josa'), ('돈', 'Noun'), ('을', 'Josa'), ('아낀거예요', 'Verb'), ('휴', 'Exclamation'), ('그래도', 'Adverb'), ('본다면', 'Verb'), ('호구', 'Noun')]"
4445737,네놈을살려두기엔쌀이아까워세기의명대사,1,"[('네', 'Determiner'), ('놈', 'Noun'), ('을', 'Josa'), ('살려', 'Verb'), ('두기', 'Noun'), ('엔', 'Josa'), ('쌀', 'Noun'), ('이', 'Josa'), ('아까워', 'Adjective'), ('세기', 'Noun'), ('의', 'Josa'), ('명대사', 'Noun')]"
6969112,평점이너무높다전혀재미있지않았다쓸데없이말만많음이런류의영화는조연들의뒷받침이중요한데조연들의내용자체가전혀없음또한여배우도별로매력없었다이틀전에저스트고위드잇의애니스톤을보고이영화를봐서그런가실망했음,0,"[('평점', 'Noun'), ('이', 'Josa'), ('너무', 'Adverb'), ('높다전혀', 'Adjective'), ('재미있지', 'Adjective'), ('않았다', 'Verb'), ('쓸데없이', 'Adverb'), ('말', 'Noun'), ('만', 'Josa'), ('많음', 'Adjective'), ('이런', 'Adjective'), ('류', 'Noun'), ('의', 'Josa'), ('영화', 'Noun'), ('는', 'Josa'), ('조연', 'Noun'), ('들', 'Suffix'), ('의', 'Josa'), ('뒷받침', 'Noun'), ('이', 'Josa'), ('중요한데', 'Adjective'), ('조연', 'Noun'), ('들', 'Suffix'), ('의', 'Josa'), ('내용', 'Noun'), ('자체', 'Noun'), ('가', 'Josa'), ('전혀', 'Noun'), ('없음', 'Adjective'), ('또한', 'Noun'), ('여배우', 'Noun'), ('도', 'Josa'), ('별로', 'Noun'), ('매력', 'Noun'), ('없었다', 'Adjective'), ('이틀', 'Noun'), ('전', 'Noun'), ('에', 'Josa'), ('저스트', 'Noun'), ('고', 'Josa'), ('위드', 'Noun'), ('잇의', 'Verb'), ('애니스톤', 'Noun'), ('을', 'Josa'), ('보고', 'Noun'), ('이영화', 'Noun'), ('를', 'Josa'), ('봐서', 'Verb'), ('그', 'Determiner'), ('런가', 'Noun'), ('실망했음', 'Adjective')]"
5149470,맛깔나는드라마,1,"[('맛깔나는', 'Adjective'), ('드라마', 'Noun')]"
7696175,시베리아인가거기가서훈련할때나오는개작살,1,"[('시베리아', 'Noun'), ('인가', 'Josa'), ('거기', 'Noun'), ('가서', 'Verb'), ('훈련', 'Noun'), ('할', 'Verb'), ('때', 'Noun'), ('나오는', 'Verb'), ('개', 'Noun'), ('작살', 'Noun')]"
9197636,이건시종일관질질왜제목이야경꾼일지냐고지금회가넘어가는데즉달이넘어가는데앞에서누군가가얘기하더만이거부작이냐고그러다또한순간에모든걸훅진짜지루함의지존,0,"[('이건', 'Noun'), ('시종일관', 'Noun'), ('질질', 'Noun'), ('왜', 'Noun'), ('제목', 'Noun'), ('이', 'Josa'), ('야경', 'Noun'), ('꾼', 'Suffix'), ('일지', 'Noun'), ('냐', 'Josa'), ('고지', 'Noun'), ('금회', 'Noun'), ('가', 'Josa'), ('넘어가는데', 'Verb'), ('즉', 'Noun'), ('달이', 'Noun'), ('넘어가는데', 'Verb'), ('앞', 'Noun'), ('에서', 'Josa'), ('누군가', 'Noun'), ('가', 'Josa'), ('얘기', 'Noun'), ('하더만이', 'Verb'), ('거부', 'Noun'), ('작', 'Noun'), ('이냐', 'Josa'), ('고', 'Noun'), ('그러다', 'Adjective'), ('또한', 'Noun'), ('순간', 'Noun'), ('에', 'Josa'), ('모든', 'Noun'), ('걸훅', 'Noun'), ('진짜', 'Noun'), ('지루함', 'Noun'), ('의', 'Josa'), ('지존', 'Noun')]"
7303814,나이들수록이해가가는영화,1,"[('나이', 'Noun'), ('들', 'Suffix'), ('수록', 'Noun'), ('이해', 'Noun'), ('가가', 'Noun'), ('는', 'Josa'), ('영화', 'Noun')]"
6256531,ㅠㅠ슬픔,1,"[('ㅠㅠ', 'KoreanParticle'), ('슬픔', 'Noun')]"
7860179,장면개연성도없고아역은연기도못하고무슨추노에나오는민폐언년외국판인줄초반만그럴싸한저급영화,0,"[('장면', 'Noun'), ('개', 'Suffix'), ('연성', 'Noun'), ('도', 'Josa'), ('없고', 'Adjective'), ('아역', 'Noun'), ('은', 'Josa'), ('연', 'Modifier'), ('기도', 'Noun'), ('못', 'Noun'), ('하고', 'Josa'), ('무슨', 'Modifier'), ('추노', 'Noun'), ('에나', 'Josa'), ('오는', 'Modifier'), ('민폐', 'Noun'), ('언', 'Modifier'), ('년', 'Noun'), ('외국', 'Noun'), ('판인줄', 'Verb'), ('초반', 'Noun'), ('만', 'Josa'), ('그럴', 'Adjective'), ('싸한', 'Adjective'), ('저급', 'Noun'), ('영화', 'Noun')]"
4813296,이영화정말별루예요결말이이상해요,0,"[('이영화', 'Noun'), ('정말', 'Noun'), ('별', 'Modifier'), ('루', 'Noun'), ('예요', 'Josa'), ('결말', 'Noun'), ('이', 'Josa'), ('이상해요', 'Adjective')]"
8153915,딱히재미는없네요킁,0,"[('딱히', 'Adjective'), ('재미', 'Noun'), ('는', 'Josa'), ('없네요', 'Adjective'), ('킁', 'Noun')]"
9698597,송강호는정말연기를하기위해태어났고그로인해우리는즐거움을느낀다역시송강호는연기파다,1,"[('송강호', 'Noun'), ('는', 'Josa'), ('정말', 'Noun'), ('연기', 'Noun'), ('를', 'Josa'), ('하기', 'Verb'), ('위해', 'Noun'), ('태어났고', 'Verb'), ('그로', 'Noun'), ('인해', 'Adjective'), ('우리', 'Noun'), ('는', 'Josa'), ('즐거움', 'Noun'), ('을', 'Josa'), ('느낀다', 'Verb'), ('역시', 'Noun'), ('송강호', 'Noun'), ('는', 'Josa'), ('연기', 'Noun'), ('파다', 'Noun')]"
9936129,일본영화수입금지시절에도비디오테이프로돌려봤던불후의명작아그립다,1,"[('일', 'Modifier'), ('본', 'Modifier'), ('영화', 'Noun'), ('수', 'Modifier'), ('입금', 'Noun'), ('지', 'Josa'), ('시절', 'Noun'), ('에도', 'Josa'), ('비디오테이프', 'Noun'), ('로', 'Josa'), ('돌려', 'Verb'), ('봤던', 'Verb'), ('불후', 'Noun'), ('의', 'Josa'), ('명작', 'Noun'), ('아', 'Josa'), ('그립다', 'Verb')]"
7758340,살인을소재로한영화가이토록재밌을줄이야살인에대한감독의해석이정말재치있다대배우님들의여년전모습도새롭웠고ㅋ정말유쾌하고재밌다,1,"[('살인', 'Noun'), ('을', 'Josa'), ('소재', 'Noun'), ('로', 'Josa'), ('한', 'Determiner'), ('영', 'Modifier'), ('화가', 'Noun'), ('이', 'Suffix'), ('토록', 'Josa'), ('재밌을줄이야', 'Adjective'), ('살인', 'Noun'), ('에', 'Josa'), ('대한', 'Noun'), ('감독', 'Noun'), ('의', 'Josa'), ('해석', 'Noun'), ('이', 'Josa'), ('정말', 'Noun'), ('재치', 'Noun'), ('있다대', 'Adjective'), ('배우', 'Noun'), ('님', 'Suffix'), ('들', 'Verb'), ('의', 'Noun'), ('여', 'Josa'), ('년', 'Noun'), ('전모', 'Noun'), ('습도', 'Noun'), ('새롭', 'Adjective'), ('웠', 'Noun'), ('고', 'Josa'), ('ㅋ', 'KoreanParticle'), ('정말', 'Noun'), ('유쾌하고', 'Adjective'), ('재밌다', 'Adjective')]"
7983475,누미라파스신봉선닮아서안본다,0,"[('누', 'Noun'), ('미라', 'Noun'), ('파스', 'Noun'), ('신봉선', 'Noun'), ('닮아', 'Verb'), ('서안', 'Noun'), ('본다', 'Verb')]"
6986888,케이블에서그만좀재탕해라,0,"[('케이블', 'Noun'), ('에서', 'Josa'), ('그만', 'Modifier'), ('좀', 'Noun'), ('재탕해라', 'Adjective')]"
220218,멋졌다정말이지멋지다는말이외엔할말이없다,1,"[('멋졌다', 'Adjective'), ('정말', 'Noun'), ('이지', 'Josa'), ('멋지다는말', 'Adjective'), ('이외', 'Noun'), ('엔', 'Josa'), ('할말이', 'Verb'), ('없다', 'Adjective')]"
8730958,년에어떻게이런영화가만들어졌는지의문당대최고의영화지금봐도퀄에서결코떨어지지않아요,1,"[('년', 'Noun'), ('에', 'Josa'), ('어떻게', 'Adjective'), ('이런', 'Modifier'), ('영화', 'Noun'), ('가', 'Josa'), ('만들어졌는지', 'Verb'), ('의문', 'Noun'), ('당대', 'Noun'), ('최고', 'Noun'), ('의', 'Josa'), ('영화', 'Noun'), ('지금', 'Noun'), ('봐도', 'Verb'), ('퀄', 'Noun'), ('에서', 'Josa'), ('결코', 'Noun'), ('떨어지지', 'Verb'), ('않아요', 'Verb')]"
7717145,지금이거티비로돈내고보고있는내가한심하다,0,"[('지금', 'Noun'), ('이', 'Josa'), ('거', 'Noun'), ('티비', 'Noun'), ('로', 'Josa'), ('돈', 'Noun'), ('내', 'Determiner'), ('고', 'Modifier'), ('보고', 'Noun'), ('있는내가', 'Adjective'), ('한심하다', 'Adjective')]"
7713083,쓰레기연예인재기의장그러나,0,"[('쓰레기', 'Noun'), ('연예인', 'Noun'), ('재기', 'Noun'), ('의장', 'Noun'), ('그러나', 'Conjunction')]"
5941602,굿좋아,0,"[('굿', 'Noun'), ('좋아', 'Adjective')]"
472846,많은감동을준드라마이다,1,"[('많은', 'Adjective'), ('감동', 'Noun'), ('을', 'Josa'), ('준', 'Noun'), ('드라마', 'Noun'), ('이다', 'Josa')]"
9796817,발로만든영화지진나서주인공넘어지는데뒤로사람들유유히걸어다니고있음발발연기발시나리오내용도정말뭐같음ㅋㅋㅋ,0,"[('발', 'Noun'), ('로만', 'Noun'), ('든', 'Josa'), ('영화', 'Noun'), ('지', 'Josa'), ('진나', 'Noun'), ('서', 'Josa'), ('주인공', 'Noun'), ('넘어지는데', 'Verb'), ('뒤', 'Noun'), ('로', 'Josa'), ('사람', 'Noun'), ('들', 'Suffix'), ('유유', 'Noun'), ('히', 'Adverb'), ('걸어다니', 'Verb'), ('고', 'Noun'), ('있음', 'Adjective'), ('발발', 'Noun'), ('연기', 'Noun'), ('발', 'Noun'), ('시나리오', 'Noun'), ('내', 'Determiner'), ('용도', 'Noun'), ('정말', 'Noun'), ('뭐', 'Noun'), ('같음', 'Adjective'), ('ㅋㅋㅋ', 'KoreanParticle')]"
7049293,적당히해야지언제끝나는것인가,0,"[('적당히', 'Adjective'), ('해야지', 'Verb'), ('언제', 'Noun'), ('끝나는것인가', 'Verb')]"
214940,잊을수없는안개낀워터루다리와마스코트,1,"[('잊을수', 'Verb'), ('없는', 'Adjective'), ('안개', 'Noun'), ('낀', 'Verb'), ('워터', 'Noun'), ('루', 'Noun'), ('다리', 'Noun'), ('와', 'Josa'), ('마스코트', 'Noun')]"
8520381,곤사토시감독년안타깝게돌아가셔서가슴이먹먹합니다정말천재적인감독인데암으로가시다니ㅠㅠ이제와서다시봐도모든작품이대작,1,"[('곤', 'Noun'), ('사토시', 'Noun'), ('감독', 'Noun'), ('년', 'Noun'), ('안타깝게', 'Adjective'), ('돌아가셔서', 'Verb'), ('가슴', 'Noun'), ('이', 'Josa'), ('먹', 'Verb'), ('먹', 'Verb'), ('합니다', 'Verb'), ('정말', 'Noun'), ('천재', 'Noun'), ('적', 'Suffix'), ('인', 'Josa'), ('감독', 'Noun'), ('인데', 'Josa'), ('암', 'Noun'), ('으로', 'Josa'), ('가시', 'Noun'), ('다니', 'Verb'), ('ㅠㅠ', 'KoreanParticle'), ('이제', 'Noun'), ('와', 'Josa'), ('서다시', 'Verb'), ('봐도', 'Verb'), ('모든', 'Modifier'), ('작품', 'Noun'), ('이', 'Determiner'), ('대작', 'Noun')]"
9360766,많은생각을하게됐습니다예뼈지고싶은맘은있었지만과하면독이겠네요,1,"[('많은', 'Adjective'), ('생각', 'Noun'), ('을', 'Josa'), ('하게', 'Verb'), ('됐습니다', 'Verb'), ('예', 'Modifier'), ('뼈', 'Noun'), ('지고', 'Noun'), ('싶은', 'Verb'), ('맘', 'Noun'), ('은', 'Josa'), ('있었지만', 'Adjective'), ('과', 'Noun'), ('하', 'Suffix'), ('면독', 'Noun'), ('이겠네요', 'Verb')]"
8830133,아츠무구만없어지면별개줄게,0,"[('아츠', 'Noun'), ('무', 'Noun'), ('구만', 'Noun'), ('없어지면', 'Verb'), ('별개', 'Noun'), ('줄', 'Noun'), ('게', 'Josa')]"
10043297,어릴땐조폭영화로알다가나이가들수록이게인생이구나하고뭉클해지는영화세상을살아가면갈수록와닿는게많아지네요세상은비정하지만비정함마져도따뜻해지는게친구라고,1,"[('어릴', 'Verb'), ('땐', 'Noun'), ('조폭', 'Noun'), ('영화로', 'Noun'), ('알다', 'Noun'), ('가', 'Josa'), ('나이', 'Noun'), ('가', 'Josa'), ('들수록', 'Verb'), ('이', 'Determiner'), ('게', 'Noun'), ('인생', 'Noun'), ('이구나', 'Josa'), ('하고', 'Verb'), ('뭉클해지는', 'Adjective'), ('영화', 'Noun'), ('세상', 'Noun'), ('을', 'Josa'), ('살아가면', 'Verb'), ('갈수록', 'Noun'), ('와', 'Josa'), ('닿는게', 'Verb'), ('많아지네요', 'Verb'), ('세상', 'Noun'), ('은', 'Josa'), ('비정하지만', 'Adjective'), ('비정함마', 'Adjective'), ('져도', 'Verb'), ('따뜻해지는게', 'Adjective'), ('친구', 'Noun'), ('라고', 'Josa')]"
3398464,영상이너무나도멋지다,1,"[('영상', 'Noun'), ('이', 'Josa'), ('너무나도', 'Adverb'), ('멋지다', 'Adjective')]"
1576800,비디오가있어서봤는데년도인줄모를정도로잘만들었습니다긴장감도있고,1,"[('비디오', 'Noun'), ('가', 'Josa'), ('있어서', 'Adjective'), ('봤는데', 'Verb'), ('년도', 'Noun'), ('인', 'Josa'), ('줄', 'Noun'), ('모를', 'Verb'), ('정도', 'Noun'), ('로', 'Josa'), ('잘만', 'Noun'), ('들었습니다', 'Verb'), ('긴장감', 'Noun'), ('도', 'Josa'), ('있고', 'Adjective')]"
4913424,처ㅝ주,1,"[('처', 'Noun'), ('ㅝ', 'KoreanParticle'), ('주', 'Noun')]"
9182989,년에만들어진것치곤재밌음영화가길어서좀다듬었으면소재도좋고몰입감도기대이상매끄럽지못한부분도있지만연기는둘다잘한듯,1,"[('년', 'Noun'), ('에', 'Josa'), ('만들어진것치곤', 'Verb'), ('재밌음', 'Adjective'), ('영화', 'Noun'), ('가길어서', 'Verb'), ('좀', 'Noun'), ('다듬었으면', 'Verb'), ('소재', 'Noun'), ('도', 'Josa'), ('좋고', 'Adjective'), ('몰입', 'Noun'), ('감도', 'Verb'), ('기대', 'Noun'), ('이상', 'Noun'), ('매끄럽지못', 'Adjective'), ('한', 'Determiner'), ('부분', 'Noun'), ('도', 'Josa'), ('있지만', 'Adjective'), ('연기', 'Noun'), ('는', 'Josa'), ('둘다잘', 'Verb'), ('한', 'Determiner'), ('듯', 'Noun')]"
8189929,철지난조폭코미디와뼈대있는가문의이야기를섞었지만둘다지루하다박정아를비롯해배우들은보기민망한연기를펼치고기억에남는건하나도없다,0,"[('철', 'Noun'), ('지난', 'Modifier'), ('조폭', 'Noun'), ('코미디', 'Noun'), ('와', 'Josa'), ('뼈대', 'Noun'), ('있는', 'Adjective'), ('가문', 'Noun'), ('의', 'Josa'), ('이야기', 'Noun'), ('를', 'Josa'), ('섞었지만', 'Verb'), ('둘다', 'Verb'), ('지루하다', 'Adjective'), ('박정아', 'Noun'), ('를', 'Josa'), ('비롯', 'Noun'), ('해', 'Noun'), ('배우', 'Noun'), ('들', 'Suffix'), ('은', 'Josa'), ('보기', 'Noun'), ('민망한', 'Adjective'), ('연기', 'Noun'), ('를', 'Josa'), ('펼치고', 'Verb'), ('기억', 'Noun'), ('에', 'Josa'), ('남는건', 'Verb'), ('하나', 'Noun'), ('도', 'Josa'), ('없다', 'Adjective')]"
